instance_id,question_id,question,answer,prediction,is_correct,is_intended_answer
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,cbf5794d-9102-43ae-8e21-9e83d4528ca0,Who held the child when he slipped and fell between 10 and 12 ft into the pit on Saturday around 3 pm at the Cleveland Metroparks Zoo?,his mother,his parents,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,d24d64f7-08d5-44d7-b38b-21151e9bf479,The child was held by his mother when he slipped and fell between 10 and 12 ft into what on Saturday around 3 pm at the Cleveland Metroparks Zoo?,the pit,pit,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,de73e47f-b246-4483-9b7f-4011bd44e5b5,Who was rescued by his parents before emergency responders arrived on the scene?,He,toddler,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,81f664f3-4f8f-4106-b765-0867c4eb3e9c,He was rescued by his parents before emergency responders arrived on what?,the scene,saturday,FALSE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,5e444932-c2ce-49ab-9931-9ee49428ff92,Who was rescued by his parents before emergency responders arrived on the scene?,he,toddler,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,500fed7d-0065-4c26-a75b-6c22812b519d,He was rescued by his parents before emergency responders arrived on the scene ; he suffered from minor bruises and what?,bumps,leg injury,TRUE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,782b99b5-7fce-4797-9b2a-6465839dc8a7,Who seemed to ignore the boy and his parents while in the pit?,The cheetahs,felines,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,2986cbc3-8dab-4ee0-bd2a-ff6cc01c16ad,Who plans to press child endangerment charges?,Zoo,dr christopher kuhar,TRUE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,39d7ee8c-3c3d-4413-800a-f4c23543e28e,Who was held by his mother when he slipped and fell between 10 and 12 ft into the pit on Saturday around 3 pm at the Cleveland Metroparks Zoo?,The child,two - year - old boy,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,cbf5794d-9102-43ae-8e21-9e83d4528ca0,Who held the child when he slipped and fell between 10 and 12 ft into the pit on Saturday around 3 pm at the Cleveland Metroparks Zoo?,his mother,a mother,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,e916b39b-f423-4ac6-808c-0622c68aa611,How was the child held by his mother on Saturday around 3 pm at the Cleveland Metroparks Zoo?,he,mother was holding the two - year - old boy and another child,TRUE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,11a64a89-3b0d-421b-b314-6465c65f3996,Where was the child held by his mother when he slipped and fell between 10 and 12 ft into the pit on Saturday around 3 pm?,the Cleveland Metroparks Zoo,another child,FALSE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,de73e47f-b246-4483-9b7f-4011bd44e5b5,Who was rescued by his parents before emergency responders arrived on the scene?,He,two - year - old boy,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,5e444932-c2ce-49ab-9931-9ee49428ff92,Who was rescued by his parents before emergency responders arrived on the scene?,he,two - year - old boy,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,39d7ee8c-3c3d-4413-800a-f4c23543e28e,Who was held by his mother when he slipped and fell between 10 and 12 ft into the pit on Saturday around 3 pm at the Cleveland Metroparks Zoo?,The child,toddler,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,81f664f3-4f8f-4106-b765-0867c4eb3e9c,He was rescued by his parents before emergency responders arrived on what?,the scene,paramedics,FALSE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,15d2644a-8831-489a-9296-5c4f609cb5be,He was rescued by his parents before emergency responders arrived on the scene ; what did he suffer from?,minor bruises,a leg injury,TRUE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,ab8c9fc8-e7b6-4f7f-b858-b81a0a697a38,What does Zoo plan to press?,child endangerment charges,charges,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,e916b39b-f423-4ac6-808c-0622c68aa611,How was the child held by his mother on Saturday around 3 pm at the Cleveland Metroparks Zoo?,he,holding him and another child,TRUE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,36ccd14c-7d49-4c20-8bf0-719869d2832b,How far was the child held by his mother when he slipped and fell into the pit on Saturday around 3 pm at the Cleveland Metroparks Zoo?,between 10 and 12 ft,between 10 to 12 ft,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,de73e47f-b246-4483-9b7f-4011bd44e5b5,Who was rescued by his parents before emergency responders arrived on the scene?,He,the toddler 's mother was holding him and another child,FALSE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,5e444932-c2ce-49ab-9931-9ee49428ff92,Who was rescued by his parents before emergency responders arrived on the scene?,he,the toddler 's mother was holding him and another child,FALSE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,782b99b5-7fce-4797-9b2a-6465839dc8a7,Who seemed to ignore the boy and his parents while in the pit?,The cheetahs,cheetahs,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,192e82a4-44f8-4d15-b8bb-69b968a9bf98,Where did the cheetahs seem to ignore the boy and his parents?,the pit,in the pit,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,de73e47f-b246-4483-9b7f-4011bd44e5b5,Who was rescued by his parents before emergency responders arrived on the scene?,He,The boy fell into the cheetah pit at the Cleveland Metroparks Zoo,FALSE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,81f664f3-4f8f-4106-b765-0867c4eb3e9c,He was rescued by his parents before emergency responders arrived on what?,the scene,cheetah pit at the Cleveland Metroparks Zoo,FALSE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,5e444932-c2ce-49ab-9931-9ee49428ff92,Who was rescued by his parents before emergency responders arrived on the scene?,he,The boy fell into the cheetah pit at the Cleveland Metroparks Zoo,FALSE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,39d7ee8c-3c3d-4413-800a-f4c23543e28e,Who was held by his mother when he slipped and fell between 10 and 12 ft into the pit on Saturday around 3 pm at the Cleveland Metroparks Zoo?,The child,"boy , 2",TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,de73e47f-b246-4483-9b7f-4011bd44e5b5,Who was rescued by his parents before emergency responders arrived on the scene?,He,"boy , 2",TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,5e444932-c2ce-49ab-9931-9ee49428ff92,Who was rescued by his parents before emergency responders arrived on the scene?,he,"boy , 2",TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,192e82a4-44f8-4d15-b8bb-69b968a9bf98,Where did the cheetahs seem to ignore the boy and his parents?,the pit,cheetah pit,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,d24d64f7-08d5-44d7-b38b-21151e9bf479,The child was held by his mother when he slipped and fell between 10 and 12 ft into what on Saturday around 3 pm at the Cleveland Metroparks Zoo?,the pit,a cheetah enclosure,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,11a64a89-3b0d-421b-b314-6465c65f3996,Where was the child held by his mother when he slipped and fell between 10 and 12 ft into the pit on Saturday around 3 pm?,the Cleveland Metroparks Zoo,dangling him over the edge,TRUE,FALSE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,55ef6647-2715-453d-a0f6-436d22f1482b,Who did the cheetahs seem to ignore while in the pit?,the boy,the boy or his parents,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,da8094f3-a264-464d-8660-91d69c5c8891,Who did the cheetahs seem to ignore while in the pit?,his parents,the boy or his parents,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,cbf5794d-9102-43ae-8e21-9e83d4528ca0,Who held the child when he slipped and fell between 10 and 12 ft into the pit on Saturday around 3 pm at the Cleveland Metroparks Zoo?,his mother,the toddler 's mother,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,782b99b5-7fce-4797-9b2a-6465839dc8a7,Who seemed to ignore the boy and his parents while in the pit?,The cheetahs,animals,TRUE,TRUE
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,e916b39b-f423-4ac6-808c-0622c68aa611,How was the child held by his mother on Saturday around 3 pm at the Cleveland Metroparks Zoo?,he,a mother was holding the two - year - old boy and another child,TRUE,FALSE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,7a8b5d22-4078-4fd6-87be-6b55c282168b,"The billboard erected in Kenosha, Wisconsin, features what of officer Pablo Torres after he shot dead Aaron Siler, 26, last month?",the smiling face,a photograph of torres and his dog,TRUE,FALSE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,54fd56f7-2edb-45a2-8a31-816d6290149f,Who is currently on leave while an investigation is being held into the deadly shooting?,Torres,officer pablo torres,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,c1c9c5b8-a192-4b04-a864-721cf5b3c215,Torres is currently on leave while what is being held into the deadly shooting?,an investigation,investigation,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,0a361e8e-38b8-4192-ad82-2d8130743dec,Torres is currently on leave while an investigation is being held into what?,the deadly shooting,deadly shooting,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,7000c372-7231-4d42-8cb5-6ee037eb5718,Who claims the billboard is simply to thank the local community for its support?,The Kenosha Professional Police Association,kenosha professional police association,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,ed43336a-438e-4dca-a064-535c0a590397,What does the Kenosha Professional Police Association claim is simply to thank the local community for its support?,the billboard,a billboard,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,1c3dd91d-8863-4e5e-8d1e-815a0a8b7263,Who does the Kenosha Professional Police Association claim the billboard is simply to thank for its support?,the local community,kenosha,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,adaa21bf-c960-463b-ac3a-03ed0d438440,What does the Kenosha Professional Police Association claim the billboard is simply to thank the local community for?,its support,your support,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,469dd8e6-d09f-431f-98e6-95f8e1422995,What have Siler's family and friends called'disrespectful'and are asking for it be taken down?,the billboard,a billboard,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,0115efd9-644f-4070-a83d-6a3b89da6e4f,Who has called the billboard'disrespectful'and is asking for it be taken down?,Siler 's family,siler 's family and friends,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,2d9b8fbc-dca8-417a-9988-723fef6075cb,Siler's family and friends have called the billboard'disrespectful'and are asking for what to be taken down?,it,a billboard,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,f6acee55-6ddc-470a-aa8c-f3da267191b2,"What features the smiling face of officer Pablo Torres after he shot dead Aaron Siler, 26, last month?",The billboard,a billboard,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,7a8b5d22-4078-4fd6-87be-6b55c282168b,"The billboard erected in Kenosha, Wisconsin, features what of officer Pablo Torres after he shot dead Aaron Siler, 26, last month?",the smiling face,the officer who pulled the trigger,TRUE,FALSE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,2d9b8fbc-dca8-417a-9988-723fef6075cb,Siler's family and friends have called the billboard'disrespectful'and are asking for what to be taken down?,it,a billboard featuring the officer who pulled the trigger,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,2d9b8fbc-dca8-417a-9988-723fef6075cb,Siler's family and friends have called the billboard'disrespectful'and are asking for what to be taken down?,it,a photograph of Torres and his dog,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,8181fe99-866a-45df-874f-fbb6d87d3e6d,"Where is the billboard erected that features the smiling face of officer Pablo Torres after he shot dead Aaron Siler, 26, last month?",Kenosha,torres,FALSE,FALSE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,469dd8e6-d09f-431f-98e6-95f8e1422995,What have Siler's family and friends called'disrespectful'and are asking for it be taken down?,the billboard,billboard,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,0a361e8e-38b8-4192-ad82-2d8130743dec,Torres is currently on leave while an investigation is being held into what?,the deadly shooting,shooting,TRUE,TRUE
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,2d9b8fbc-dca8-417a-9988-723fef6075cb,Siler's family and friends have called the billboard'disrespectful'and are asking for what to be taken down?,it,billboard,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,cfefa3b7-d6d6-4bd5-8b83-7096d3087a97,Who did Nathan Hughes accidentally knock out during Northampton's 52 - 30 victory against Wasps on March 27?,George North,welsh lion,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,27b6ae50-42d2-4857-9de4-35e45d6e7969,During what game did Nathan Hughes accidentally knock out George North?,Northampton 's 52 - 30 victory,northampton,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,7ad02819-6717-4f28-9344-1f5273127832,When did Nathan Hughes accidentally knock out George North during Northampton's 52 - 30 victory against Wasps?,March,as he crossed the line to score for northampton,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,2d2c1dad-e786-454f-9562-3f7ba5b8d1d8,Who missed his side's Champions Cup defeat against Toulon?,Hughes,fiji - born forward hughes,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,933c09ec-af53-4a81-9c90-cc125d1808d7,What defeat did Hughes miss against Toulon?,his side 's Champions Cup,champions cup quarter - final loss,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,a84cf2d9-d538-45b6-8277-38c2d51d773f,What Champions Cup did Hughes miss against Toulon?,defeat,quarter - final,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,4b0eb732-3cc8-48e5-86bc-ac1df47f42e1,What type of insect is it?,The Wasps,wasps,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,99172795-5dd0-4143-acac-d3a6359992ca,How long has the Welsh winger been advised to take off from playing?,a month,the wasps no 8 was initially suspended for three matches .,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,7ad02819-6717-4f28-9344-1f5273127832,When did Nathan Hughes accidentally knock out George North during Northampton's 52 - 30 victory against Wasps?,March,March 27,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,4b0eb732-3cc8-48e5-86bc-ac1df47f42e1,What type of insect is it?,The Wasps,lion,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,27b6ae50-42d2-4857-9de4-35e45d6e7969,During what game did Nathan Hughes accidentally knock out George North?,Northampton 's 52 - 30 victory,northampton at franklin 's gardens,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,cfefa3b7-d6d6-4bd5-8b83-7096d3087a97,Who did Nathan Hughes accidentally knock out during Northampton's 52 - 30 victory against Wasps on March 27?,George North,North 's head,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,ccb2b34d-7ac5-45e5-8fb9-054fca15b039,What was it to the head in the space of two months?,North 's third blow,elbow,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,0baa7401-f347-4902-b66e-f353e0763118,How many matches was No 8 initially suspended for?,three matches,three weeks,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,ffadaa78-c1c0-4bf9-9a70-4afe6c46dc8e,What was North's third blow to the head in the space of two months?,It,nathan hughes 's knee collided with george north 's head,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,ccb2b34d-7ac5-45e5-8fb9-054fca15b039,What was it to the head in the space of two months?,North 's third blow,a third blow,TRUE,TRUE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,99172795-5dd0-4143-acac-d3a6359992ca,How long has the Welsh winger been advised to take off from playing?,a month,banned for three weeks,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,ccb2b34d-7ac5-45e5-8fb9-054fca15b039,What was it to the head in the space of two months?,North 's third blow,knee,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,27b6ae50-42d2-4857-9de4-35e45d6e7969,During what game did Nathan Hughes accidentally knock out George North?,Northampton 's 52 - 30 victory,March 27 . Northampton,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,99172795-5dd0-4143-acac-d3a6359992ca,How long has the Welsh winger been advised to take off from playing?,a month,two months,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,7ad02819-6717-4f28-9344-1f5273127832,When did Nathan Hughes accidentally knock out George North during Northampton's 52 - 30 victory against Wasps?,March,as he crossed the line to score,FALSE,FALSE
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,7ad02819-6717-4f28-9344-1f5273127832,When did Nathan Hughes accidentally knock out George North during Northampton's 52 - 30 victory against Wasps?,March,as he crossed the line,FALSE,FALSE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,8fa9459e-0b10-485b-93b9-398a50750498,What did X - ray machine pick out on security scan?,his nerf toy gun,james 's harmless toy,TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,ab0456ef-bd85-4824-91d8-0dd102c5d0d3,Four - year - old was then patted down and forced to hand over what?,toy,plastic nerf gun,TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,a08a85fb-a08b-42d4-8fc2-4aef93d9f62c,With what parents was James Hayward flying to Lanzarote?,Phil,"phil , 44 , and hazel , 38",TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,8fa9459e-0b10-485b-93b9-398a50750498,What did X - ray machine pick out on security scan?,his nerf toy gun,plastic nerf gun,TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,8fa9459e-0b10-485b-93b9-398a50750498,What did X - ray machine pick out on security scan?,his nerf toy gun,harmless toy,TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,8fa9459e-0b10-485b-93b9-398a50750498,What did X - ray machine pick out on security scan?,his nerf toy gun,plastic toy gun,TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,ab0456ef-bd85-4824-91d8-0dd102c5d0d3,Four - year - old was then patted down and forced to hand over what?,toy,plastic toy gun,TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,ab0456ef-bd85-4824-91d8-0dd102c5d0d3,Four - year - old was then patted down and forced to hand over what?,toy,toy gun,TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,b0dbc778-493f-49b5-ab29-5b78f1d5faeb,"Who does the airport insist has offered to post the item back to boy's home in Doncaster, South Yorkshire?",they,We have offered to send the toy back to you and we will refund the cost of the toy to you .,FALSE,FALSE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,86ff0f91-655f-4f3e-a49a-b3fec0df3d8b,Where do airport insist they have offered to post the item back to boy's home in South Yorkshire?,Doncaster,East Midlands Airport,FALSE,FALSE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,0a7ca41c-641e-4624-bbb7-9a70b9ef1169,Where do airport insist they have offered to post the item back to boy's home?,South Yorkshire,East Midlands Airport,FALSE,FALSE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,d6b6b00f-fbc4-4153-a6e4-8b436db0d70a,"What do airport insist they have offered to post back to boy's home in Doncaster, South Yorkshire?",the item,toy,TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,0a7ca41c-641e-4624-bbb7-9a70b9ef1169,Where do airport insist they have offered to post the item back to boy's home?,South Yorkshire,"doncaster , south yorkshire",TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,eee69c02-1e49-4e37-9fb1-13d6e57fad90,"Who insist they have offered to post the item back to boy's home in Doncaster, South Yorkshire?",Airport,"phil , 44 , and hazel , 38",FALSE,FALSE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,02d6deeb-d017-4deb-92c1-6662fea5b970,Who was James Hayward flying with to Lanzarote?,parents,his parents,TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,060c0d94-706d-4fa4-b5a9-b4f9e38367cb,James Hayward was flying with parents Phil and who else to Lanzarote?,Hazel,"hazel , 38",TRUE,TRUE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,2a042cec-7156-462d-8301-91971eb4de92,Who picked out his nerf toy gun on security scan?,X - ray machine,security officers,TRUE,FALSE
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,ab0456ef-bd85-4824-91d8-0dd102c5d0d3,Four - year - old was then patted down and forced to hand over what?,toy,brightly coloured toy,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,1fc7ef64-645f-406b-adfd-c660d46f909f,Who has Nigel Pearson urged to focus on their own run - in?,his players,leicester,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,b22b7078-dd11-48c7-926b-d10586b26808,Who is now just three points from safety heading into final six games?,Leicester,foxes,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,8840ba07-ca1f-4fad-98e5-b1a2739c5c2a,How far is Leicester from safety heading into final six games?,just three points,three points,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,69d1bc8e-ebba-4cf0-a1a9-4d443537ae29,Leicester now just three points from what heading into final six games?,safety,the premier league,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,ebc7d7d8-5394-4816-a1d7-5d6f841bc5cc,Leicester now just three points from safety heading into what?,final six games,the premier league,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,c89fc7ff-fadb-4046-9fd5-628519f1ad3a,Leicester have won how many league games to boost their survival hopes?,back,3 - 2,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,ebc7d7d8-5394-4816-a1d7-5d6f841bc5cc,Leicester now just three points from safety heading into what?,final six games,leicester host swansea,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,c89fc7ff-fadb-4046-9fd5-628519f1ad3a,Leicester have won how many league games to boost their survival hopes?,back,the foxes host swansea on saturday just three points from safety in the barclays premier league after back - to - back wins .,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,5351b848-d783-4e9b-9588-63e0dbe23667,What has Nigel Pearson urged his players to focus on?,their own run - in,relegation rivals,TRUE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,ebc7d7d8-5394-4816-a1d7-5d6f841bc5cc,Leicester now just three points from safety heading into what?,final six games,the foxes host swansea on saturday just three points from safety in the barclays premier league,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,ebc7d7d8-5394-4816-a1d7-5d6f841bc5cc,Leicester now just three points from safety heading into what?,final six games,the foxes host swansea on saturday,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,298cec1b-0dcb-4476-acfa-b1f1c11c737b,Who has won back - to - back league games to boost survival hopes?,Leicester,the foxes,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,b22b7078-dd11-48c7-926b-d10586b26808,Who is now just three points from safety heading into final six games?,Leicester,the foxes,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,ebc7d7d8-5394-4816-a1d7-5d6f841bc5cc,Leicester now just three points from safety heading into what?,final six games,the foxes host swansea,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,ebc7d7d8-5394-4816-a1d7-5d6f841bc5cc,Leicester now just three points from safety heading into what?,final six games,barclays premier league,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,c89fc7ff-fadb-4046-9fd5-628519f1ad3a,Leicester have won how many league games to boost their survival hopes?,back,last week 's 3 - 2 win at west brom handed them a survival lifeline,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,b22b7078-dd11-48c7-926b-d10586b26808,Who is now just three points from safety heading into final six games?,Leicester,leicester city,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,ebc7d7d8-5394-4816-a1d7-5d6f841bc5cc,Leicester now just three points from safety heading into what?,final six games,leicester city host swansea city in the premier league,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,1fc7ef64-645f-406b-adfd-c660d46f909f,Who has Nigel Pearson urged to focus on their own run - in?,his players,players,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,298cec1b-0dcb-4476-acfa-b1f1c11c737b,Who has won back - to - back league games to boost survival hopes?,Leicester,leicester city,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,c89fc7ff-fadb-4046-9fd5-628519f1ad3a,Leicester have won how many league games to boost their survival hopes?,back,three,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,1fc7ef64-645f-406b-adfd-c660d46f909f,Who has Nigel Pearson urged to focus on their own run - in?,his players,his players to ignore their relegation rivals .,TRUE,TRUE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,ebc7d7d8-5394-4816-a1d7-5d6f841bc5cc,Leicester now just three points from safety heading into what?,final six games,leicester city host swansea city in the premier league on saturday,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,c89fc7ff-fadb-4046-9fd5-628519f1ad3a,Leicester have won how many league games to boost their survival hopes?,back,three points from safety in the barclays premier league after back - to - back wins .,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,ebc7d7d8-5394-4816-a1d7-5d6f841bc5cc,Leicester now just three points from safety heading into what?,final six games,The Foxes host Swansea on Saturday in the Premier League .,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,c89fc7ff-fadb-4046-9fd5-628519f1ad3a,Leicester have won how many league games to boost their survival hopes?,back,last week 's 3 - 2 win at west brom handed them a survival lifeline .,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,ebc7d7d8-5394-4816-a1d7-5d6f841bc5cc,Leicester now just three points from safety heading into what?,final six games,foxes host swansea on saturday,FALSE,FALSE
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,b22b7078-dd11-48c7-926b-d10586b26808,Who is now just three points from safety heading into final six games?,Leicester,swansea,FALSE,FALSE
dm-test-26e4e19d945cedcb489f28808c730658139c9415,db6a5de5-91d0-4a3d-a4ed-06c021c87299,Where has the Manchester United striker not impressed on loan?,Real Madrid,orlando city,FALSE,FALSE
